site,name,country,region,sar_avail_pct,sar_up_seconds,sar_down_seconds,sar_missing_seconds,path_status,path_uptime_seconds,path_downtime_seconds,cellular_uptime_s_estimated,mdm_events,last_mdm_minutes_ago
JPMY,JPMY0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
JPNA,JPNA0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
JPNE,JPNE0xJPN,JPN,AP,99.977,2662920,600,16620,outage-no-cellular,2662920,600,0,0,
JPOB,JPOB0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
JPOD,JPOD0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
JPOK,JPOK0xJPN,JPN,AP,99.977,2662920,600,16620,outage-no-cellular,2662920,600,0,0,
JPOT,JPOT0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
JPRF,JPRF0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
JPRS,JPRS0xJPN,JPN,AP,24.422,556560,1722360,55440,outage-no-cellular,556560,1722360,0,0,
JPSD,JPSD0xJPN,JPN,AP,99.977,2662920,600,16620,outage-no-cellular,2662920,600,0,0,
JPSM,JPSM0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
JPSR,JPSR0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
JPSU,JPSU0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
JPSW,JPSW0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
JPTA,JPTA0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
JPTB,JPTB0xJPN,JPN,AP,99.977,2662920,600,16620,outage-no-cellular,2662920,600,0,0,
JPTD,JPTD0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
JPTG,JPTG0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
JPTH,JPTH0xJPN,JPN,AP,99.975,2662860,660,16620,outage-no-cellular,2662860,660,0,0,
JPTJ,JPTJ0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
JPTO,JPTO0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
JPTS,JPTS0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
JPTT,JPTT0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
JPUJ,JPUJ0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
JPUS,JPUS0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
JPWK,JPWK0xJPN,JPN,AP,99.977,2662920,600,16620,outage-no-cellular,2662920,600,0,0,
JPYA,JPYA0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
JPYI,JPYI0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
JPYK,JPYK0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
JPYT,JPYT0xJPN,JPN,AP,100.000,2663520,0,16620,outage-no-cellular,2663520,0,0,0,
